,opportunity id,annee_cir,siren
32769,0060X00000mdiQs,2020.0,435365457
22446,0060O00000wgd51,2018.0,328412093
17153,0060O00000pmIRD,2017.0,495062366
21351,0060O00000uij9q,2018.0,495062366
16595,0066700000nt63f,2017.0,481552628
29694,0060X00000laOr2,2020.0,481552628
17780,0062000000PwVU0,2017.0,433203593
20027,0060O00000stNw6,2018.0,433203593
27108,0060X00000cSst9,2019.0,433203593
29565,0060X00000mVDbM,2020.0,433203593
11962,0062000000fgkJg,2015.0,433779543
27084,0060X00000eCENH,2019.0,381427582
8735,0062000000apXm8,2014.0,511567026
14927,0062000000gtsgn,2016.0,511567026
23411,0060O00000nWVAI,2018.0,511567026
32556,0060X00000aeviU,2020.0,511567026
22062,0060O00000ujjIJ,2018.0,410560957
31673,0060X00000nAOen,2020.0,451459804
14079,0062000000hupmc,2016.0,384572483
10317,0062000000jyPrR,2015.0,555750389
4854,0062000000QRyzD,2013.0,339443780
8454,0062000000QRz1J,2014.0,339443780
10554,0062000000f7AM5,2015.0,339443780
15001,0062000000ldWwU,2016.0,339443780
16795,0060O00000nXPBS,2017.0,339443780
23948,0060O00000stPJL,2018.0,339443780
28885,0060X00000laQcs,2020.0,341367944
10947,0062000000cMlgz,2015.0,400729588
12940,0062000000jxzA3,2016.0,442944930
18072,0060O00000nEjlV,2017.0,442944930
20252,0060O00000vuxVS,2018.0,442944930
20803,0066700000qbB0r,2018.0,435233143
27191,0066700000qbAwM,2019.0,435233143
29656,0066700000p1vDU,2020.0,435233143
5820,0062000000SjKpa,2013.0,441818465
12543,0060O00000mrc9X,2016.0,441818465
19786,0060O00000rbfri,2018.0,441818465
27104,0060O00000teEXP,2019.0,441818465
33287,0060X00000n8DJQ,2021.0,441818465
25290,0060X00000jDTpb,2019.0,422584532
32537,0060X00000mdipo,2020.0,422584532
18112,0060O00000nXjnp,2017.0,309358349
15694,0060O00000nWj4d,2017.0,443893227
15844,0060O00000nEVKy,2017.0,310439161
22132,0060O00000stOnK,2018.0,310439161
24554,0060X00000cSsKi,2019.0,310439161
29447,0060X00000mdeaU,2020.0,310439161
18616,0060O00000rBOqA,2017.0,792571028
23155,0060O00000vt31z,2018.0,401733589
8011,0062000000ao4v5,2014.0,379826035
28306,0060X00000cSLrL,2019.0,379826035
21912,0060O00000wgU6P,2018.0,401691993
24545,0060X00000cSsoP,2019.0,401691993
30914,0060X00000mVDbq,2020.0,401691993
4672,0062000000LfG0R,2013.0,347732778
8902,0062000000ZPCUC,2014.0,347732778
10269,0062000000a3yvn,2015.0,347732778
14484,0062000000a3yyI,2016.0,347732778
16966,0060O00000nXO22,2017.0,347732778
23137,0060O00000stPH5,2018.0,347732778
26564,0060X00000cRhMi,2019.0,347732778
31835,0060X00000mdf0y,2020.0,347732778
7948,0062000000ZNUqA,2014.0,485161376
14998,0060O00000mF9Xw,2016.0,411567787
13338,0060O00000ms3A7,2016.0,489052902
5107,0062000000PQnZH,2013.0,449466978
8783,0062000000PQnaP,2014.0,449466978
11276,0062000000f7f7z,2015.0,449466978
7413,0062000000cNXFa,2014.0,441015880
32876,0060X00000hNSS4,2020.0,441015880
15964,0060O00000nEqMy,2017.0,320598220
18016,0060O00000nX5mu,2017.0,411601842
20230,0060O00000stOeR,2018.0,411601842
27470,0060X00000cQHb7,2019.0,411601842
29209,0060X00000mdegg,2020.0,411601842
6687,0062000000fuyHd,2014.0,378209712
17533,0060O00000sBf4g,2017.0,378209712
32864,0060X00000ivcwI,2020.0,430454835
14246,0062000000leBUt,2016.0,398724039
16133,0060O00000nXEVT,2017.0,398724039
20367,0060O00000tc0RD,2018.0,398724039
26865,0060X00000cRhTm,2019.0,398724039
29286,0060X00000mdefj,2020.0,398724039
14562,0062000000ld22o,2016.0,382660074
23209,0060O00000rDz13,2018.0,382660074
33443,0066700000qI8k0,2021.0,382660074
9831,0062000000f7HGE,2015.0,950455402
14088,0062000000f6OSO,2016.0,950455402
15880,0062000000f7L3s,2017.0,950455402
22180,0060O00000tc0Mz,2018.0,950455402
22306,0060O00000vs7mk,2018.0,578204315
27913,0066700000pdGFR,2019.0,605520451
21569,0060X00000jBGX7,2018.0,435219480
28417,0060X00000bjTim,2019.0,435219480
30819,0060X00000mditT,2020.0,435219480
4876,0062000000VH3aS,2013.0,402120208
6339,0062000000VIphG,2014.0,402120208
10303,0062000000VIpha,2015.0,402120208
12264,0062000000iVAcH,2016.0,402120208
17209,0062000000iVAg6,2017.0,402120208
21525,0062000000iVAgB,2018.0,402120208
24127,0060X00000hPEXd,2019.0,402120208
32719,0060X00000j8Qhh,2020.0,402120208
8806,0062000000bQ4ru,2014.0,522501923
9286,0062000000f5qjH,2015.0,335185153
16107,0060O00000pn43O,2017.0,915520258
26384,0060X00000bsWjr,2019.0,378079263
31727,0060X00000m8oU4,2020.0,378079263
6387,0062000000UcNtl,2014.0,391237013
12288,0062000000jnYzN,2016.0,391237013
30756,0066700000qnFLP,2020.0,330109018
5871,0062000000NaCyo,2013.0,682014139
6809,0062000000NaCxS,2014.0,682014139
10989,0062000000f797w,2015.0,682014139
18559,0060O00000plAwc,2017.0,381204817
27015,0060O00000vug0t,2019.0,337508121
21114,0060O00000ui1mH,2018.0,529689671
11427,0062000000dvHra,2015.0,451664809
10287,0062000000f6vzL,2015.0,383740545
13081,0060O00000msNV1,2016.0,582001970
22875,0060O00000tdzxw,2018.0,318301652
32911,0060X00000m9cIQ,2020.0,318301652
8187,0062000000SgK4D,2014.0,353167398
21083,0060O00000teDMw,2018.0,390380533
10055,0062000000apNpQ,2015.0,490617024
24332,0060X00000hOgR8,2019.0,499398253
18255,0060O00000pl198,2017.0,305450413
20508,0060O00000ukcKJ,2018.0,305450413
5291,0062000000TapPS,2013.0,399958578
6550,0062000000Uapzq,2014.0,399958578
9503,0062000000gZwSG,2015.0,399958578
14039,0060O00000mr2uj,2016.0,399958578
15623,0060O00000nR4N6,2017.0,399958578
19761,0060O00000stP9e,2018.0,399958578
26415,0060X00000cStpD,2019.0,399958578
28830,0060X00000mVCw0,2020.0,399958578
14173,0060O00000mIR6s,2016.0,395122088
25331,0060X00000e3rMn,2019.0,395122088
31646,0060X00000mdj7s,2020.0,395122088
13345,0062000000jylad,2016.0,500442140
13048,0062000000hQSsm,2016.0,479392425
20948,0060O00000tdzUn,2018.0,479392425
4019,0062000000KjujB,2013.0,520942699
5,0062000000a4Aan,2014.0,312300759
12177,0060O00000loUlY,2016.0,312300759
32990,0066700000pK5Gx,2021.0,432511897
24167,0060X00000lX6h9,2019.0,535122329
12012,0062000000fhdoq,2015.0,330405002
22000,0060O00000s7a23,2018.0,351991435
5326,0062000000fhG3N,2013.0,381632629
7107,0062000000fhG0E,2014.0,381632629
11041,0062000000ecXHj,2015.0,381632629
12930,0062000000fuK19,2016.0,381632629
17995,0062000000fuK3K,2017.0,381632629
22341,0060O00000nEjkX,2018.0,381632629
9957,0062000000gvC8P,2015.0,546150053
14160,0062000000hwPK8,2016.0,546150053
5604,0062000000Ig4r0,2013.0,353796980
10463,0062000000ecILE,2015.0,398379214
16847,0060O00000nEmBA,2017.0,398379214
26081,0060X00000annCi,2019.0,495190175
13572,0060O00000nWt4U,2016.0,327773081
25285,0060X00000eCONi,2019.0,332801307
16922,0060O00000nRROv,2017.0,397980111
24076,0060O00000vtWQ2,2019.0,325493641
5698,0062000000RmpOY,2013.0,518655337
8079,0062000000RmpJH,2014.0,518655337
11915,0062000000f7fEv,2015.0,518655337
13722,0060O00000nXGOw,2016.0,518655337
18847,0060O00000pltvx,2017.0,518655337
23085,0060O00000stP91,2018.0,518655337
25591,0060X00000cStwJ,2019.0,518655337
32968,0060X00000mVCt2,2020.0,518655337
21187,0066700000pd1uo,2018.0,378418057
27491,0066700000pd1ue,2019.0,378418057
29926,0066700000pIohl,2020.0,378418057
7213,0062000000fuKuh,2014.0,398335257
27845,0060X00000jEwSP,2019.0,317482156
29659,0060X00000mdezC,2020.0,317482156
29027,0066700000oOpyn,2020.0,407774025
8033,0062000000XhieB,2014.0,415850544
21208,0060O00000tcuNc,2018.0,415850544
6119,0062000000W4QEK,2013.0,659801948
7146,0062000000ZPCOy,2014.0,659801948
11827,0062000000f6zSi,2015.0,659801948
13829,0062000000iVetN,2016.0,659801948
18941,0060O00000nXOl1,2017.0,659801948
21851,0060O00000vtKIb,2018.0,659801948
28455,0060X00000cSsqj,2019.0,659801948
31077,0060X00000mVDSY,2020.0,659801948
7450,0062000000eaTcj,2014.0,318099165
10355,0062000000eaTp4,2015.0,318099165
14456,0062000000eaTqW,2016.0,318099165
16667,0062000000eaTrU,2017.0,318099165
20925,0060O00000uhXpJ,2018.0,318099165
27381,0060X00000e5FZt,2019.0,318099165
29754,0060X00000mdjHd,2020.0,318099165
33092,0066700000pg7yT,2021.0,378204051
32260,0066700000pInj4,2020.0,519955983
8375,0062000000fhb8K,2014.0,453633752
10088,0062000000lcloE,2015.0,453633752
14757,0060O00000nEtfj,2016.0,453633752
16062,0060O00000nR4QO,2017.0,453633752
22502,0060O00000stP9V,2018.0,453633752
24729,0060X00000cRhOT,2019.0,453633752
4456,0062000000Kiwdt,2013.0,423757483
8845,0062000000KiwgX,2014.0,423757483
9825,0062000000Kiwgh,2015.0,423757483
7675,0062000000f6iye,2014.0,797080983
18561,0062000000jyj6e,2017.0,797080983
20748,0060O00000sBWg0,2018.0,797080983
28045,0060O00000ujeRf,2019.0,797080983
9478,0062000000hPOUn,2015.0,334925062
21900,0060X00000aMe5R,2018.0,334925062
25783,0060O00000vuiKS,2019.0,489548065
13636,0062000000lcu4G,2016.0,779961424
21708,0060O00000wgsu6,2018.0,779961424
17955,0060O00000nR69Q,2017.0,352106199
20184,0060O00000tcfnY,2018.0,352106199
25385,0060X00000j8W6T,2019.0,303937767
8353,0062000000apKoD,2014.0,378011746
9451,0062000000hw0eS,2015.0,378011746
5946,0062000000LgQ7E,2013.0,342459708
7277,0062000000ZPCOb,2014.0,342459708
29892,0066700000pYUwq,2020.0,414599985
23250,0060O00000ss94Y,2018.0,501765606
25018,0060X00000k8WId,2019.0,501765606
31261,0066700000o1IxH,2020.0,501765606
6945,0062000000aopZ9,2014.0,490932449
12843,0062000000iVWoh,2016.0,419223425
17992,0060O00000nEa9R,2017.0,419223425
20212,0060O00000ssbID,2018.0,419223425
29197,0060X00000mRPov,2020.0,419223425
26046,0060X00000e5eqa,2019.0,824457675
6392,0062000000VIPQt,2014.0,411770563
22134,0060X00000asRtq,2018.0,494279607
24707,0060X00000hPAm8,2019.0,494279607
31064,0060X00000mdjLp,2020.0,494279607
4600,0062000000Kileb,2013.0,632980157
8884,0062000000ZPCWq,2014.0,632980157
10137,0062000000f7AAJ,2015.0,632980157
14424,0062000000jz7Rk,2016.0,632980157
16810,0060O00000nWrTl,2017.0,632980157
23047,0060O00000stOb3,2018.0,632980157
26366,0060X00000cSsSE,2019.0,632980157
31715,0060X00000mdebH,2020.0,632980157
9651,0062000000fuLJh,2015.0,333428829
23453,0060O00000sAAEA,2018.0,478038185
13903,0060O00000msPIm,2016.0,615620333
31028,0060X00000mAOh8,2020.0,615620333
24572,0060X00000ea0Mk,2019.0,322518457
24578,0060X00000buUzD,2019.0,954801817
4457,0062000000iV4lU,2013.0,378042592
8972,0062000000iV4lK,2014.0,378042592
9802,0062000000gbfZO,2015.0,378042592
13999,0062000000guXBe,2016.0,378042592
16173,0062000000guXBt,2017.0,378042592
22380,0062000000iV3ya,2018.0,378042592
24911,0060X00000hPNJE,2019.0,378042592
14760,0062000000iVEQu,2016.0,439761396
16080,0060O00000nXESV,2017.0,439761396
22520,0060O00000stNoM,2018.0,439761396
24747,0060X00000cSsAs,2019.0,439761396
31875,0060X00000mdeaJ,2020.0,439761396
14354,0062000000jyrdI,2016.0,477670707
16373,0060O00000nEiHs,2017.0,477670707
9676,0062000000ful5m,2015.0,432189819
13942,0062000000gZbNm,2016.0,432189819
16023,0062000000gZeIX,2017.0,432189819
22224,0060O00000uhXkn,2018.0,432189819
10967,0062000000fuyKn,2015.0,331211466
12322,0062000000gZOvw,2016.0,331211466
17418,0060O00000nXNkZ,2017.0,331211466
19568,0060O00000stP7A,2018.0,331211466
25903,0060X00000cSt9H,2019.0,331211466
30450,0060X00000mVD1U,2020.0,331211466
7361,0062000000gwAee,2014.0,440258721
11445,0062000000gtsr1,2015.0,440258721
13191,0062000000jnZiG,2016.0,440258721
28054,0060X00000cSgpO,2019.0,681980165
33364,0066700000r4KLh,2021.0,681980165
4552,0062000000VGmwy,2013.0,384176632
8867,0062000000VJDMS,2014.0,384176632
9969,0062000000VJDgq,2015.0,384176632
14169,0062000000jnZ0L,2016.0,384176632
16066,0060O00000nXOz3,2017.0,384176632
22354,0060O00000stNw1,2018.0,384176632
24710,0060X00000n9qjC,2019.0,384176632
5596,0062000000KirgA,2013.0,422598540
4504,0062000000PSScH,2013.0,483223400
8855,0062000000PSStb,2014.0,483223400
9897,0062000000f78su,2015.0,483223400
14121,0062000000ldWvW,2016.0,483223400
15940,0060O00000nR4P1,2017.0,483223400
22270,0060O00000stPHE,2018.0,483223400
24638,0060X00000cStrO,2019.0,483223400
21822,0060O00000msTy5,2018.0,439114273
4490,0062000000UcSNX,2013.0,421100629
7417,0062000000UcSQq,2014.0,421100629
11953,0062000000UcSOr,2015.0,421100629
12847,0062000000jz7EU,2016.0,421100629
18225,0060O00000nR4UL,2017.0,421100629
20478,0060O00000stOhl,2018.0,421100629
27916,0060X00000cStaI,2019.0,421100629
5562,0062000000VHF6X,2013.0,391701943
33493,0066700000rLc63,2022.0,449261403
7092,0060O00000mHovT,2014.0,424259083
11797,0060O00000mHovi,2015.0,424259083
13751,0060O00000mFwuQ,2016.0,424259083
18890,0060O00000nXPBI,2017.0,424259083
21785,0060O00000tc0Wr,2018.0,424259083
10751,0062000000gZDyD,2015.0,340075787
5883,0062000000W6DbY,2013.0,380240259
6845,0062000000ZPCQO,2014.0,380240259
19008,0060O00000msPkV,2017.0,578502213
28351,0060O00000sANdE,2019.0,578502213
30380,0066700000qbscd,2020.0,338057003
33311,0066700000qEChD,2021.0,377696505
7348,0062000000apDeQ,2014.0,487676116
6674,0062000000aohkJ,2014.0,966506057
6921,0062000000Rllv1,2014.0,344727235
10861,0062000000VIzMi,2015.0,344727235
12435,0062000000jyB0L,2016.0,305506412
17398,0060O00000nR4MM,2017.0,305506412
19612,0060O00000stOYK,2018.0,305506412
26978,0060X00000cSsgC,2019.0,305506412
28771,0060X00000mVDQ5,2020.0,305506412
6551,0062000000a6Zmu,2014.0,699834156
17386,0060O00000nQtWn,2017.0,699834156
9157,0062000000cN2f6,2014.0,791012081
5140,0062000000VHqRG,2013.0,323751487
6627,0062000000ZPCNp,2014.0,323751487
10597,0062000000f5Fub,2015.0,323751487
12528,0062000000jy3PB,2016.0,323751487
17485,0060O00000nXNsI,2017.0,323751487
21831,0060O00000uhXyw,2018.0,323751487
24385,0060X00000cStA1,2019.0,323751487
32767,0060X00000mVDPt,2020.0,323751487
4711,0062000000N6Aeu,2013.0,393001607
8549,0062000000ZPCPx,2014.0,393001607
7436,0062000000UbzoD,2014.0,341295244
11705,0062000000jnZhs,2015.0,341295244
18995,0060O00000pmCK7,2017.0,341295244
27547,0060X00000b8nQb,2019.0,341295244
4978,0062000000VJRjR,2013.0,451683536
6465,0062000000dFHi8,2014.0,451683536
10429,0062000000jnYzS,2015.0,451683536
12378,0060O00000nWjgR,2016.0,451683536
17323,0060O00000pmKyL,2017.0,451683536
21651,0060O00000tc0NO,2018.0,451683536
12275,0060O00000mHtTO,2016.0,509568416
17342,0060O00000nR5Q2,2017.0,509568416
29205,0060X00000n9pjD,2020.0,509568416
29875,0060X00000meTUb,2020.0,494420169
10882,0062000000eameB,2015.0,480563535
14476,0062000000jyCD0,2016.0,480563535
32084,0060X00000e600V,2020.0,480563535
13428,0060O00000nWNnl,2016.0,522613041
25291,0060O00000uk5lf,2019.0,522613041
7932,0060O00000msVWd,2014.0,350133062
9918,0060O00000msVX6,2015.0,350133062
14623,0060O00000mrsAE,2016.0,350133062
16099,0060O00000nXOyY,2017.0,350133062
23831,0060O00000stOZR,2018.0,350133062
24906,0060X00000cRhNE,2019.0,350133062
13040,0060O00000lp2ay,2016.0,815032792
7894,0062000000cP6Th,2014.0,380443903
10643,0062000000f6i8Q,2015.0,380443903
14621,0062000000jnZiQ,2016.0,380443903
17081,0060O00000nXESu,2017.0,380443903
21279,0060O00000tc0Qf,2018.0,380443903
27699,0060X00000cRhVh,2019.0,380443903
30090,0060X00000mdf2Q,2020.0,380443903
31980,0060X00000nAOPn,2020.0,321391237
20255,0060O00000sBWjR,2018.0,317273365
27294,0060X00000cSs4z,2019.0,317273365
29709,0060X00000mdilt,2020.0,317273365
30030,0060X00000m7f9Y,2020.0,526020482
15485,0060O00000nXFFw,2017.0,395045305
6116,0062000000OmHD6,2013.0,389512468
7134,0062000000OmHG0,2014.0,389512468
11821,0062000000f7IH1,2015.0,389512468
13811,0060O00000mrqxF,2016.0,389512468
18935,0060O00000nXOx6,2017.0,389512468
21839,0060O00000stNm0,2018.0,389512468
28454,0060X00000cSsiQ,2019.0,389512468
31071,0060X00000mVDV4,2020.0,389512468
5475,0062000000UcNCq,2013.0,437618846
17872,0060O00000plLfl,2017.0,792502452
20134,0060O00000tc0Rh,2018.0,792502452
11894,0062000000dwBLA,2015.0,479273401
32951,0060X00000m7d3w,2020.0,479273401
5879,0062000000VHo1K,2013.0,483022422
7978,0062000000ZOSlD,2014.0,483022422
10685,0062000000f7AKi,2015.0,483022422
14642,0060O00000mrul6,2016.0,483022422
10671,0060O00000tcYhQ,2015.0,330457391
12381,0060O00000tcuHj,2016.0,330457391
17326,0060O00000sArig,2017.0,330457391
19558,0060O00000tcYj4,2018.0,330457391
26924,0060X00000cStYb,2019.0,330457391
28729,0060X00000mdeZg,2020.0,330457391
5093,0062000000Sg2m1,2013.0,348590282
6377,0062000000Rn9Rb,2014.0,348590282
10575,0062000000ftoEG,2015.0,348590282
12309,0060O00000mrbpk,2016.0,348590282
26852,0060X00000cSgcJ,2019.0,348590282
4046,0062000000PxCBV,2013.0,971506480
6787,0062000000PxCCi,2014.0,971506480
10974,0062000000ftSkT,2015.0,971506480
17112,0062000000jy2b0,2017.0,341373462
23444,0060O00000tc0Uk,2018.0,341373462
25977,0060X00000cSsif,2019.0,341373462
32577,0060X00000mVDi6,2020.0,341373462
20598,0060O00000sBZO4,2018.0,627020076
16876,0062000000cNDWu,2017.0,391718079
23089,0060O00000tc0U3,2018.0,391718079
26462,0060X00000cStLX,2019.0,391718079
31775,0060X00000mdiYE,2020.0,391718079
30775,0060X00000laKma,2020.0,325213478
7006,0062000000PS9cM,2014.0,380898163
22709,0060O00000sANDJ,2018.0,417080017
24694,0060X00000n20nU,2019.0,417080017
30847,0066700000qpyrG,2020.0,417080017
24626,0060X00000eCZg3,2019.0,542058615
24616,0066700000nndxI,2019.0,379522261
30721,0060X00000mKiSF,2020.0,379522261
15358,0060X00000aqsTQ,2017.0,341618379
21622,0060X00000eZVWX,2018.0,341618379
24122,0060X00000hP7Lf,2019.0,341618379
29009,0060X00000mdeaq,2020.0,341618379
24389,0060X00000cQLmL,2019.0,405369539
32448,0060X00000hNpvU,2020.0,480015619
26039,0060X00000cQkFl,2019.0,795001080
21333,0060O00000tcBrg,2018.0,340020312
30138,0066700000ocrUb,2020.0,340020312
10901,0062000000dx7ku,2015.0,480818202
12256,0062000000le4pl,2016.0,480818202
17304,0060O00000nXOub,2017.0,480818202
19466,0060O00000stOZw,2018.0,480818202
25819,0060X00000cSsZi,2019.0,480818202
30378,0060X00000mVD2h,2020.0,480818202
25501,0060X00000jq49i,2019.0,342562345
32950,0060X00000mevHN,2020.0,342562345
8266,0062000000bSzfI,2014.0,422711853
9370,0062000000hQRuy,2015.0,422711853
13720,0062000000jzo1B,2016.0,422711853
15717,0060O00000nEfHV,2017.0,422711853
13936,0060O00000mrvb8,2016.0,449336692
22212,0060O00000vursT,2018.0,449336692
24755,0060X00000e4ewm,2019.0,449336692
20199,0060O00000ssD3S,2018.0,383487907
19936,0060O00000stQ1x,2018.0,432772614
27224,0060X00000cSs3m,2019.0,432772614
29011,0060X00000mditE,2020.0,432772614
25379,0060X00000jEvef,2019.0,323997270
31706,0060X00000mdexv,2020.0,323997270
18731,0060O00000s8Vr5,2017.0,518656210
21175,0060O00000stOeS,2018.0,518656210
27485,0060X00000cRhOv,2019.0,518656210
21258,0060O00000rdMjJ,2018.0,331516583
28291,0060O00000ukBSG,2019.0,331516583
5533,0062000000VIaDC,2013.0,425050523
7665,0062000000cNQQo,2014.0,425050523
11867,0062000000dFjzS,2015.0,425050523
13344,0062000000gbyTf,2016.0,425050523
7183,0062000000cNQ9T,2014.0,778126458
20160,0060O00000teEoa,2018.0,778126458
20698,0060O00000poOpd,2018.0,501789655
4488,0062000000W4hJ4,2013.0,398156844
12376,0060O00000mru7r,2016.0,330082926
17472,0060O00000rBDrZ,2017.0,330082926
17058,0060O00000pkwzp,2017.0,394557292
23399,0060X00000bB1C1,2018.0,394557292
32544,0060X00000n9pMl,2020.0,394557292
26305,0060X00000hO79X,2019.0,438097537
6030,0062000000W5NjI,2013.0,538521253
13707,0062000000iV1oE,2016.0,538521253
28007,0066700000pb09s,2019.0,538521253
29953,0066700000qEm3a,2020.0,538521253
12911,0060X00000hOmfz,2016.0,793810847
18002,0060X00000hOmff,2017.0,793810847
20363,0060X00000hOmf1,2018.0,793810847
27396,0060X00000hP7dD,2019.0,793810847
29805,0060X00000mdiQ7,2020.0,793810847
12393,0060O00000nXPh8,2016.0,449941319
7303,0062000000cMziw,2014.0,331595793
11924,0062000000gu9MV,2015.0,331595793
22374,0060X00000eC25t,2018.0,348963141
6038,0062000000WXqjy,2013.0,478881477
14499,0060O00000mrAoY,2016.0,325033181
17020,0060O00000nXOqL,2017.0,325033181
23161,0060O00000teTx4,2018.0,325033181
26594,0060X00000cStlL,2019.0,325033181
31883,0060X00000mVCxw,2020.0,325033181
18511,0060O00000nWlWW,2017.0,307114512
22851,0060O00000tc0Mb,2018.0,307114512
25249,0060X00000cRhRX,2019.0,307114512
32908,0060X00000mdiru,2020.0,307114512
20591,0060O00000uh5rz,2018.0,485399620
4622,0062000000NZ2Ru,2013.0,410206791
7597,0062000000NZ25o,2014.0,410206791
11984,0062000000f7lPR,2015.0,410206791
13027,0060O00000mr0Wn,2016.0,410206791
18477,0060O00000nXPHQ,2017.0,410206791
20682,0060O00000stPIw,2018.0,410206791
28021,0060X00000cSslz,2019.0,410206791
29660,0060X00000mVD99,2020.0,410206791
9052,0062000000dwmgw,2014.0,382454056
10114,0062000000dFX5D,2015.0,382454056
14155,0062000000dvTFI,2016.0,382454056
16605,0062000000dvTIl,2017.0,382454056
22878,0060O00000ujLum,2018.0,382454056
25289,0060X00000cSs7U,2019.0,382454056
31610,0060X00000mdiZM,2020.0,382454056
7647,0062000000aqUKL,2014.0,432960078
24227,0060X00000e3dSw,2019.0,432709574
14282,0060O00000nEgMc,2016.0,413998410
20487,0060O00000st0lY,2018.0,413998410
16413,0060O00000pmdON,2017.0,323286401
31460,0060X00000m6Kxh,2020.0,323286401
5588,0062000000GCd3F,2013.0,481959526
15906,0060O00000nXifq,2017.0,399266444
15123,0062000000hw5Jl,2016.0,448118208
5375,0062000000W5udx,2013.0,037020633
6724,0062000000WXvo0,2014.0,037020633
9659,0062000000WXvoZ,2015.0,037020633
7749,0062000000cP50h,2014.0,311079701
4083,0062000000Pxnid,2013.0,494678162
8215,0062000000ZPCUI,2014.0,494678162
9283,0062000000dFD4A,2015.0,494678162
15064,0062000000dFD4P,2016.0,494678162
15374,0060O00000rcHIy,2017.0,494678162
22079,0060O00000tc0RO,2018.0,494678162
24148,0060X00000hPAFc,2019.0,494678162
